drug1,drug2,cell,label
Sorafenib,Oxazepam,HUH7,0
Sorafenib,Donepezil,HUH7,0
Sorafenib,Nalbuphine,HUH7,0
Sorafenib,Clofazimine,HUH7,0
Sorafenib,Flurandrenolide,HUH7,0
Sorafenib,Cysteamine,HUH7,0
Sorafenib,Perphenazine,HUH7,0
Sorafenib,Dacarbazine,HUH7,0
Sorafenib,Pseudoephedrine,HUH7,0
Sorafenib,Levorphanol,HUH7,0
Sorafenib,Aminolevulinic acid,HUH7,0
Sorafenib,Prednisolone,HUH7,0
Sorafenib,Diflunisal,HUH7,0
Sorafenib,Vardenafil,HUH7,0
Sorafenib,Tacrolimus,HUH7,0
Sorafenib,Ritodrine,HUH7,0
Sorafenib,Dorzolamide,HUH7,0
Sorafenib,Suprofen,HUH7,0
Sorafenib,Conivaptan,HUH7,0
Sorafenib,Guaifenesin,HUH7,0
Sorafenib,Flupentixol,HUH7,0
Sorafenib,Eprosartan,HUH7,0
Sorafenib,Sirolimus,HUH7,0
Sorafenib,Chlorothiazide,HUH7,0
Sorafenib,Quinapril,HUH7,0
Sorafenib,Risedronic acid,HUH7,0
Sorafenib,Bumetanide,HUH7,0
Sorafenib,Granisetron,HUH7,0
Sorafenib,Dienestrol,HUH7,0
Sorafenib,Oxybuprocaine,HUH7,0
Sorafenib,Testolactone,HUH7,0
Sorafenib,Rimexolone,HUH7,0
Sorafenib,Triazolam,HUH7,0
Sorafenib,Ethanol,HUH7,0
Sorafenib,Didanosine,HUH7,0
Sorafenib,Etacrynic acid,HUH7,0
Sorafenib,Ondansetron,HUH7,0
Sorafenib,Bimatoprost,HUH7,0
Sorafenib,Tiagabine,HUH7,0
Sorafenib,Quinidine,HUH7,0
Sorafenib,Zonisamide,HUH7,0
Sorafenib,Paricalcitol,HUH7,0
Sorafenib,Repaglinide,HUH7,0
Sorafenib,Phenformin,HUH7,0
Sorafenib,Dinoprostone,HUH7,0
Sorafenib,Almotriptan,HUH7,0
Sorafenib,Ketotifen,HUH7,0
Sorafenib,Buprenorphine,HUH7,0
Sorafenib,Levosimendan,HUH7,0
Sorafenib,Famotidine,HUH7,0
Sorafenib,Azacitidine,HUH7,0
Sorafenib,Misoprostol,HUH7,0
Sorafenib,Mesoridazine,HUH7,0
Sorafenib,Salicylic acid,HUH7,0
Sorafenib,Diethylpropion,HUH7,0
Sorafenib,Salmeterol,HUH7,0
Sorafenib,Meclofenamic acid,HUH7,0
Sorafenib,Methantheline,HUH7,0
Sorafenib,Cycrimine,HUH7,0
Sorafenib,Phenprocoumon,HUH7,0
Sorafenib,Fulvestrant,HUH7,0
Sorafenib,Fexofenadine,HUH7,0
Sorafenib,Isoniazid,HUH7,0
Sorafenib,Naratriptan,HUH7,0
Sorafenib,Rizatriptan,HUH7,0
Sorafenib,Hydrocodone,HUH7,0
Sorafenib,Norgestimate,HUH7,0
Sorafenib,Methylprednisolone,HUH7,0
Sorafenib,Pindolol,HUH7,0
Sorafenib,Mepivacaine,HUH7,0
Sorafenib,Bromfenac,HUH7,0
Sorafenib,Telmisartan,HUH7,0
Sorafenib,Methyldopa,HUH7,0
Sorafenib,Alosetron,HUH7,0
Sorafenib,Dactinomycin,HUH7,0
Sorafenib,Ezetimibe,HUH7,0
Sorafenib,Dipyridamole,HUH7,0
Sorafenib,Ethinylestradiol,HUH7,0
Sorafenib,Lomefloxacin,HUH7,0
Sorafenib,Cyclopentolate,HUH7,0
Sorafenib,Ramelteon,HUH7,0
Sorafenib,Physostigmine,HUH7,0
Sorafenib,Formoterol,HUH7,0
Sorafenib,Nandrolone phenpropionate,HUH7,0
Sorafenib,Glycopyrronium,HUH7,0
Sorafenib,Cytarabine,HUH7,0
Sorafenib,Dopamine,HUH7,0
Sorafenib,Oxaprozin,HUH7,0
Sorafenib,Azathioprine,HUH7,0
Sorafenib,Gabapentin,HUH7,0
Sorafenib,Doxorubicin,HUH7,0
Sorafenib,Frovatriptan,HUH7,0
Sorafenib,Hydrochlorothiazide,HUH7,0
Sorafenib,Salbutamol,HUH7,0
Sorafenib,Levobupivacaine,HUH7,0
Sorafenib,Cromoglicic acid,HUH7,0
Sorafenib,Hydroxyurea,HUH7,0
Sorafenib,Ketoprofen,HUH7,0
Sorafenib,Edrophonium,HUH7,0
Sorafenib,Clobetasol propionate,HUH7,0
Sorafenib,Balsalazide,HUH7,0
Sorafenib,Glyburide,HUH7,0
Sorafenib,Minocycline,HUH7,0
Sorafenib,Guanfacine,HUH7,0
Sorafenib,Isosorbide mononitrate,HUH7,0
Sorafenib,Trichlormethiazide,HUH7,0
Sorafenib,Felodipine,HUH7,0
Sorafenib,Mycophenolic acid,HUH7,0
Sorafenib,Amlexanox,HUH7,0
Sorafenib,Irbesartan,HUH7,0
Sorafenib,Topotecan,HUH7,0
Sorafenib,Mercaptopurine,HUH7,0
Sorafenib,Procainamide,HUH7,0
Sorafenib,Tolterodine,HUH7,0
Sorafenib,Thalidomide,HUH7,0
Sorafenib,Rifampicin,HUH7,0
Sorafenib,Lubiprostone,HUH7,0
Sorafenib,Fluocinonide,HUH7,0
Sorafenib,Abacavir,HUH7,0
Sorafenib,Benzylpenicillin,HUH7,0
Sorafenib,Nitrendipine,HUH7,0
Sorafenib,Tocainide,HUH7,0
Sorafenib,Norfloxacin,HUH7,0
Sorafenib,Oxybutynin,HUH7,0
Sorafenib,Acetophenazine,HUH7,0
Sorafenib,Isoprenaline,HUH7,0
Sorafenib,Melatonin,HUH7,0
Sorafenib,Glipizide,HUH7,0
Sorafenib,Clonazepam,HUH7,0
Sorafenib,Dihydrotachysterol,HUH7,0
Sorafenib,Fludarabine,HUH7,0
Sorafenib,Atorvastatin,HUH7,0
Sorafenib,Etidronic acid,HUH7,0
Sorafenib,Deslanoside,HUH7,0
Sorafenib,Tegaserod,HUH7,0
Sorafenib,Vigabatrin,HUH7,0
Sorafenib,Streptomycin,HUH7,0
Sorafenib,Orlistat,HUH7,0
Sorafenib,Primaquine,HUH7,0
Sorafenib,Iloprost,HUH7,0
Sorafenib,Deserpidine,HUH7,0
Sorafenib,Ouabain,HUH7,0
Sorafenib,Fluvastatin,HUH7,0
Sorafenib,Leflunomide,HUH7,0
Sorafenib,Rosuvastatin,HUH7,0
Sorafenib,Flucytosine,HUH7,0
Sorafenib,Pimozide,HUH7,0
Sorafenib,Capecitabine,HUH7,0
Sorafenib,Arbutamine,HUH7,0
Sorafenib,Levocabastine,HUH7,0
Sorafenib,Methyprylon,HUH7,0
Sorafenib,Trilostane,HUH7,0
Sorafenib,Nifedipine,HUH7,0
Sorafenib,Atovaquone,HUH7,0
Sorafenib,Diazoxide,HUH7,0
Sorafenib,Gliclazide,HUH7,0
Sorafenib,Phenacemide,HUH7,0
Sorafenib,Ambenonium,HUH7,0
Sorafenib,Anisindione,HUH7,0
Sorafenib,Dutasteride,HUH7,0
Sorafenib,Bicalutamide,HUH7,0
Sorafenib,Rabeprazole,HUH7,0
Sorafenib,Prednicarbate,HUH7,0
Sorafenib,Pioglitazone,HUH7,0
Sorafenib,Doxacurium,HUH7,0
Sorafenib,Carvedilol,HUH7,0
Sorafenib,Sulfinpyrazone,HUH7,0
Sorafenib,Thiamylal,HUH7,0
Sorafenib,Bupropion,HUH7,0
Sorafenib,Trimetrexate,HUH7,0
Sorafenib,Dinoprost tromethamine,HUH7,0
Sorafenib,Terazosin,HUH7,0
Sorafenib,Ofloxacin,HUH7,0
Sorafenib,Cilostazol,HUH7,0
Sorafenib,Procarbazine,HUH7,0
Sorafenib,Moclobemide,HUH7,0
Sorafenib,Idarubicin,HUH7,0
Sorafenib,Chlormezanone,HUH7,0
Sorafenib,Podofilox,HUH7,0
Sorafenib,Rescinnamine,HUH7,0
Sorafenib,Propafenone,HUH7,0
Sorafenib,Naloxone,HUH7,0
Sorafenib,Domperidone,HUH7,0
Sorafenib,Fluoxymesterone,HUH7,0
Sorafenib,Pergolide,HUH7,0
Sorafenib,Ciclopirox,HUH7,0
Sorafenib,Desflurane,HUH7,0
Sorafenib,Oxymorphone,HUH7,0
Sorafenib,Acebutolol,HUH7,0
Sorafenib,Brinzolamide,HUH7,0
Sorafenib,Flecainide,HUH7,0
Sorafenib,Estramustine,HUH7,0
Sorafenib,Captopril,HUH7,0
Sorafenib,Zopiclone,HUH7,0
Sorafenib,Tubocurarine,HUH7,0
Sorafenib,Bromocriptine,HUH7,0
Sorafenib,Levetiracetam,HUH7,0
Sorafenib,Nadolol,HUH7,0
Sorafenib,Mitoxantrone,HUH7,0
Sorafenib,Sparfloxacin,HUH7,0
Sorafenib,Dezocine,HUH7,0
Sorafenib,Levobunolol,HUH7,0
Sorafenib,Clarithromycin,HUH7,0
Sorafenib,Ceftriaxone,HUH7,0
Sorafenib,Fomepizole,HUH7,0
Sorafenib,Metipranolol,HUH7,0
Sorafenib,Estazolam,HUH7,0
Sorafenib,Finasteride,HUH7,0
Sorafenib,Halofantrine,HUH7,0
Sorafenib,Dantrolene,HUH7,0
Sorafenib,Rifaximin,HUH7,0
Sorafenib,Ketamine,HUH7,0
Sorafenib,Budesonide,HUH7,0
Sorafenib,Aminophylline,HUH7,0
Sorafenib,Quetiapine,HUH7,0
Sorafenib,Mivacurium,HUH7,0
Sorafenib,Encainide,HUH7,0
Sorafenib,Paclitaxel,HUH7,0
Sorafenib,Diphenidol,HUH7,0
Sorafenib,Metoclopramide,HUH7,0
Sorafenib,Dexamethasone,HUH7,0
Sorafenib,Levodopa,HUH7,0
Sorafenib,Sevoflurane,HUH7,0
Sorafenib,Aripiprazole,HUH7,0
Sorafenib,Epoprostenol,HUH7,0
Sorafenib,Gemfibrozil,HUH7,0
Sorafenib,Isocarboxazid,HUH7,0
Sorafenib,Docetaxel,HUH7,0
Sorafenib,Olsalazine,HUH7,0
Sorafenib,Gliquidone,HUH7,0
Sorafenib,Ergometrine,HUH7,0
Sorafenib,Dasatinib,HUH7,0
Sorafenib,Lisdexamfetamine,HUH7,0
Sorafenib,Lapatinib,HUH7,0
Sorafenib,Desonide,HUH7,0
Sorafenib,Decitabine,HUH7,0
Sorafenib,Paliperidone,HUH7,0
Sorafenib,Sunitinib,HUH7,0
Sorafenib,Arformoterol,HUH7,0
Sorafenib,Hydralazine,HUH7,0
Sorafenib,Nelarabine,HUH7,0
Sorafenib,Lumiracoxib,HUH7,0
Sorafenib,Tetracosactide,HUH7,0
Sorafenib,Fenoterol,HUH7,0
Sorafenib,Pirbuterol,HUH7,0
Sorafenib,Glucosamine,HUH7,0
Sorafenib,Practolol,HUH7,0
Sorafenib,Oxtriphylline,HUH7,0
Sorafenib,Fosphenytoin,HUH7,0
Sorafenib,Polythiazide,HUH7,0
Sorafenib,Quinethazone,HUH7,0
Sorafenib,Cefazolin,HUH7,0
Sorafenib,Metocurine,HUH7,0
Sorafenib,Cilazapril,HUH7,0
Sorafenib,Quinidine barbiturate,HUH7,0
Sorafenib,Spirapril,HUH7,0
Sorafenib,Mestranol,HUH7,0
Sorafenib,Penbutolol,HUH7,0
Sorafenib,Ephedrine,HUH7,0
Sorafenib,Cortisone acetate,HUH7,0
Sorafenib,Glymidine,HUH7,0
Sorafenib,Yohimbine,HUH7,0
Sorafenib,Bezafibrate,HUH7,0
Sorafenib,Colchicine,HUH7,0
Sorafenib,Drospirenone,HUH7,0
Sorafenib,Digitoxin,HUH7,0
Sorafenib,Salsalate,HUH7,0
Sorafenib,Choline magnesium trisalicylate,HUH7,0
Sorafenib,Danazol,HUH7,0
Sorafenib,Clenbuterol,HUH7,0
Sorafenib,Ciclesonide,HUH7,0
Sorafenib,Acenocoumarol,HUH7,0
Sorafenib,Antrafenine,HUH7,0
Sorafenib,Testosterone propionate,HUH7,0
Sorafenib,Paromomycin,HUH7,0
Sorafenib,Ajmaline,HUH7,0
Sorafenib,Amrinone,HUH7,0
Sorafenib,Oxybenzone,HUH7,0
Sorafenib,Almitrine,HUH7,0
Sorafenib,Alfacalcidol,HUH7,0
Sorafenib,Glutethimide,HUH7,0
Sorafenib,Phenazopyridine,HUH7,0
Sorafenib,gamma-Hydroxybutyric acid,HUH7,0
Sorafenib,Bromazepam,HUH7,0
Sorafenib,Oxprenolol,HUH7,0
Sorafenib,Liotrix,HUH7,0
Sorafenib,Ursodeoxycholic acid,HUH7,0
Sorafenib,Ketazolam,HUH7,0
Sorafenib,Quazepam,HUH7,0
Sorafenib,Everolimus,HUH7,0
Sorafenib,Nitrazepam,HUH7,0
Sorafenib,Cilastatin,HUH7,0
Sorafenib,Probucol,HUH7,0
Sorafenib,Tiaprofenic acid,HUH7,0
Sorafenib,Periciazine,HUH7,0
Sorafenib,Hydroxychloroquine,HUH7,0
Sorafenib,Molindone,HUH7,0
Sorafenib,Phenindamine,HUH7,0
Sorafenib,Pipotiazine,HUH7,0
Sorafenib,Zuclopenthixol,HUH7,0
Sorafenib,Isopropamide,HUH7,0
Sorafenib,Etoricoxib,HUH7,0
Sorafenib,5-O-phosphono-alpha-D-ribofuranosyl diphosphate,HUH7,0
Sorafenib,Roflumilast,HUH7,0
Sorafenib,Rutin,HUH7,0
Sorafenib,Prasterone,HUH7,0
Sorafenib,Taurine,HUH7,0
Sorafenib,Cocarboxylase,HUH7,0
Sorafenib,Flufenamic acid,HUH7,0
Sorafenib,Calcipotriol,HUH7,0
Sorafenib,gamma-Aminobutyric acid,HUH7,0
Sorafenib,Vorinostat,HUH7,0
Sorafenib,Cholic Acid,HUH7,0
Sorafenib,Fusidic acid,HUH7,0
Sorafenib,Sucrose,HUH7,0
Sorafenib,Pregnenolone,HUH7,0
Sorafenib,D-Methionine,HUH7,0
Sorafenib,Piretanide,HUH7,0
Sorafenib,Glycolic acid,HUH7,0
Sorafenib,Pidolic acid,HUH7,0
Sorafenib,Flavin adenine dinucleotide,HUH7,0
Sorafenib,Propyl alcohol,HUH7,0
Sorafenib,Flavin mononucleotide,HUH7,0
Sorafenib,Phenol,HUH7,0
Sorafenib,Glutathione disulfide,HUH7,0
Sorafenib,Oxyphenbutazone,HUH7,0
Sorafenib,Ribostamycin,HUH7,0
Sorafenib,Deoxycholic acid,HUH7,0
Sorafenib,Tromethamine,HUH7,0
Sorafenib,Urea,HUH7,0
Sorafenib,D-Serine,HUH7,0
Sorafenib,Citric acid,HUH7,0
Sorafenib,Carbocisteine,HUH7,0
Sorafenib,Taurocholic acid,HUH7,0
Sorafenib,Lactose,HUH7,0
Sorafenib,Cholesterol,HUH7,0
Sorafenib,Gluconolactone,HUH7,0
Sorafenib,Estriol,HUH7,0
Sorafenib,Estrone sulfate,HUH7,0
Sorafenib,Quinestrol,HUH7,0
Sorafenib,Carboxin,HUH7,0
Sorafenib,Hesperidin,HUH7,0
Sorafenib,Nimesulide,HUH7,0
Sorafenib,Metamizole,HUH7,0
Sorafenib,Nialamide,HUH7,0
Sorafenib,Phenolphthalein,HUH7,0
Sorafenib,Maraviroc,HUH7,0
Sorafenib,Clofedanol,HUH7,0
Sorafenib,Cyclandelate,HUH7,0
Sorafenib,Cyproterone acetate,HUH7,0
Sorafenib,Fluspirilene,HUH7,0
Sorafenib,Mepenzolate,HUH7,0
Sorafenib,Tetrabenazine,HUH7,0
Sorafenib,Ixabepilone,HUH7,0
Sorafenib,Celiprolol,HUH7,0
Sorafenib,Roxadustat,HUH7,0
Sorafenib,Febuxostat,HUH7,0
Sorafenib,Dronedarone,HUH7,0
Sorafenib,Nebivolol,HUH7,0
Sorafenib,Huperzine A,HUH7,0
Sorafenib,Omacetaxine mepesuccinate,HUH7,0
Sorafenib,Nilotinib,HUH7,0
Sorafenib,Vildagliptin,HUH7,0
Sorafenib,Enoximone,HUH7,0
Sorafenib,Bepotastine,HUH7,0
Sorafenib,Ximelagatran,HUH7,0
Sorafenib,Flibanserin,HUH7,0
Sorafenib,Clevidipine,HUH7,0
Sorafenib,Afamelanotide,HUH7,0
Sorafenib,Ospemifene,HUH7,0
Sorafenib,Iloperidone,HUH7,0
Sorafenib,Ezogabine,HUH7,0
Sorafenib,Ingenol mebutate,HUH7,0
Sorafenib,Belinostat,HUH7,0
Sorafenib,Migalastat,HUH7,0
Sorafenib,Indacaterol,HUH7,0
Sorafenib,Ganaxolone,HUH7,0
Sorafenib,Crisaborole,HUH7,0
Sorafenib,Cobimetinib,HUH7,0
Sorafenib,Methsuximide,HUH7,0
Sorafenib,Rotigotine,HUH7,0
Sorafenib,Vandetanib,HUH7,0
Sorafenib,Pimavanserin,HUH7,0
Sorafenib,Dexlansoprazole,HUH7,0
Sorafenib,Histamine,HUH7,0
Sorafenib,Palovarotene,HUH7,0
Sorafenib,Telaprevir,HUH7,0
Sorafenib,Brivaracetam,HUH7,0
Sorafenib,Sodium stibogluconate,HUH7,0
Sorafenib,Abiraterone,HUH7,0
Sorafenib,Obeticholic acid,HUH7,0
Sorafenib,Cariprazine,HUH7,0
Sorafenib,Lumateperone,HUH7,0
Sorafenib,Tapinarof,HUH7,0
Sorafenib,Tirbanibulin,HUH7,0
Sorafenib,Sertindole,HUH7,0
Sorafenib,Acetylcysteine,HUH7,0
Sorafenib,Nylidrin,HUH7,0
Sorafenib,Rimonabant,HUH7,0
Sorafenib,Noscapine,HUH7,0
Sorafenib,Romidepsin,HUH7,0
Sorafenib,Icatibant,HUH7,0
Sorafenib,Rufinamide,HUH7,0
Sorafenib,Lasofoxifene,HUH7,0
Sorafenib,Tapentadol,HUH7,0
Sorafenib,Silodosin,HUH7,0
Sorafenib,Prasugrel,HUH7,0
Sorafenib,Eltrombopag,HUH7,0
Sorafenib,Tolvaptan,HUH7,0
Sorafenib,Regadenoson,HUH7,0
Sorafenib,Vernakalant,HUH7,0
Sorafenib,Lacosamide,HUH7,0
Sorafenib,Rivaroxaban,HUH7,0
Sorafenib,Nalmefene,HUH7,0
Sorafenib,Eflornithine,HUH7,0
Sorafenib,Arzoxifene,HUH7,0
Sorafenib,Droxidopa,HUH7,0
Sorafenib,Udenafil,HUH7,0
Sorafenib,Sitaxentan,HUH7,0
Sorafenib,Alvimopan,HUH7,0
Sorafenib,Levocetirizine,HUH7,0
Sorafenib,Ziconotide,HUH7,0
Sorafenib,Temsirolimus,HUH7,0
Sorafenib,Amisulpride,HUH7,0
Sorafenib,Dapagliflozin,HUH7,0
Sorafenib,Saxagliptin,HUH7,0
Sorafenib,Elacestrant,HUH7,0
Sorafenib,Bazedoxifene,HUH7,0
Sorafenib,Ambrisentan,HUH7,0
Sorafenib,Doxercalciferol,HUH7,0
Sorafenib,Oxymetholone,HUH7,0
Sorafenib,Armodafinil,HUH7,0
Sorafenib,Cangrelor,HUH7,0
Sorafenib,Lonafarnib,HUH7,0
Sorafenib,Prucalopride,HUH7,0
Sorafenib,Pazopanib,HUH7,0
Sorafenib,Agomelatine,HUH7,0
Sorafenib,Midostaurin,HUH7,0
Sorafenib,Panobinostat,HUH7,0
Sorafenib,Apixaban,HUH7,0
Sorafenib,Bosutinib,HUH7,0
Sorafenib,Axitinib,HUH7,0
Sorafenib,Dalfampridine,HUH7,0
Sorafenib,Safinamide,HUH7,0
Sorafenib,Pasireotide,HUH7,0
Sorafenib,Vilazodone,HUH7,0
Sorafenib,Dabigatran etexilate,HUH7,0
Sorafenib,Degarelix,HUH7,0
Sorafenib,Desvenlafaxine,HUH7,0
Sorafenib,Fesoterodine,HUH7,0
Sorafenib,Levonordefrin,HUH7,0
Sorafenib,Methyltestosterone,HUH7,0
Sorafenib,Nilvadipine,HUH7,0
Sorafenib,Norelgestromin,HUH7,0
Sorafenib,Fospropofol,HUH7,0
Sorafenib,Stanozolol,HUH7,0
Sorafenib,Lornoxicam,HUH7,0
Sorafenib,Aceclofenac,HUH7,0
Sorafenib,Cabazitaxel,HUH7,0
Sorafenib,Carglumic acid,HUH7,0
Sorafenib,Chenodeoxycholic acid,HUH7,0
Sorafenib,Desoxycorticosterone acetate,HUH7,0
Sorafenib,Difluprednate,HUH7,0
Sorafenib,Dimercaprol,HUH7,0
Sorafenib,Ganirelix,HUH7,0
Sorafenib,Halcinonide,HUH7,0
Sorafenib,Hexocyclium,HUH7,0
Sorafenib,Hydroxyprogesterone caproate,HUH7,0
Sorafenib,Lanreotide,HUH7,0
Sorafenib,Methylnaltrexone,HUH7,0
Sorafenib,Nepafenac,HUH7,0
Sorafenib,Pralatrexate,HUH7,0
Sorafenib,Protokylol,HUH7,0
Sorafenib,Triptorelin,HUH7,0
Sorafenib,Parecoxib,HUH7,0
Sorafenib,Triclosan,HUH7,0
Sorafenib,Dimetindene,HUH7,0
Sorafenib,Nandrolone decanoate,HUH7,0
Sorafenib,Triflusal,HUH7,0
Sorafenib,Ticagrelor,HUH7,0
Sorafenib,Hyaluronic acid,HUH7,0
Sorafenib,Tafluprost,HUH7,0
Sorafenib,Ivacaftor,HUH7,0
Sorafenib,Azilsartan medoxomil,HUH7,0
Sorafenib,Lomitapide,HUH7,0
Sorafenib,Vismodegib,HUH7,0
Sorafenib,Tauroursodeoxycholic acid,HUH7,0
Sorafenib,Pitavastatin,HUH7,0
Sorafenib,Rilpivirine,HUH7,0
Sorafenib,Ulipristal,HUH7,0
Sorafenib,Fingolimod,HUH7,0
Sorafenib,Eribulin,HUH7,0
Sorafenib,Gabapentin enacarbil,HUH7,0
Sorafenib,Cabozantinib,HUH7,0
Sorafenib,Ruxolitinib,HUH7,0
Sorafenib,Teriflunomide,HUH7,0
Sorafenib,Vemurafenib,HUH7,0
Sorafenib,Carfilzomib,HUH7,0
Sorafenib,Linaclotide,HUH7,0
Sorafenib,Mirabegron,HUH7,0
Sorafenib,Tofacitinib,HUH7,0
Sorafenib,Regorafenib,HUH7,0
Sorafenib,Aclidinium,HUH7,0
Sorafenib,Enzalutamide,HUH7,0
Sorafenib,Ponatinib,HUH7,0
Sorafenib,Fluticasone furoate,HUH7,0
Sorafenib,Canagliflozin,HUH7,0
Sorafenib,Pomalidomide,HUH7,0
Sorafenib,Trametinib,HUH7,0
Sorafenib,Dabrafenib,HUH7,0
Sorafenib,Afatinib,HUH7,0
Sorafenib,Riociguat,HUH7,0
Sorafenib,Macitentan,HUH7,0
Sorafenib,Indoramin,HUH7,0
Sorafenib,Gemeprost,HUH7,0
Sorafenib,Diosmin,HUH7,0
Sorafenib,Bromhexine,HUH7,0
Sorafenib,Aliskiren,HUH7,0
Sorafenib,Vorapaxar,HUH7,0
Sorafenib,Empagliflozin,HUH7,0
Sorafenib,Eliglustat,HUH7,0
Sorafenib,Finafloxacin,HUH7,0
Sorafenib,Naloxegol,HUH7,0
Sorafenib,Ibrutinib,HUH7,0
Sorafenib,Idelalisib,HUH7,0
Sorafenib,Atosiban,HUH7,0
Sorafenib,Avibactam,HUH7,0
Sorafenib,Cannabidiol,HUH7,0
Sorafenib,Ceritinib,HUH7,0
Sorafenib,Ciprofibrate,HUH7,0
Sorafenib,Cobicistat,HUH7,0
Sorafenib,Tibolone,HUH7,0
Sorafenib,Tasimelteon,HUH7,0
Sorafenib,Sodium oxybate,HUH7,0
Sorafenib,Palbociclib,HUH7,0
Sorafenib,Olaparib,HUH7,0
Sorafenib,Edoxaban,HUH7,0
Sorafenib,Umeclidinium,HUH7,0
Sorafenib,Lenvatinib,HUH7,0
Sorafenib,Nintedanib,HUH7,0
Sorafenib,Olodaterol,HUH7,0
Sorafenib,Vilanterol,HUH7,0
Sorafenib,Eugenol,HUH7,0
Sorafenib,Pinaverium,HUH7,0
Sorafenib,Tixocortol,HUH7,0
Sorafenib,Xanthinol,HUH7,0
Sorafenib,Chlortetracycline,HUH7,0
Sorafenib,Difluocortolone,HUH7,0
Sorafenib,Quinagolide,HUH7,0
Sorafenib,Somatostatin,HUH7,0
Sorafenib,Stiripentol,HUH7,0
Sorafenib,Eslicarbazepine acetate,HUH7,0
Sorafenib,Zucapsaicin,HUH7,0
Sorafenib,Aurothioglucose,HUH7,0
Sorafenib,Dienogest,HUH7,0
Sorafenib,Medrogestone,HUH7,0
Sorafenib,Brexpiprazole,HUH7,0
Sorafenib,Sincalide,HUH7,0
Sorafenib,Sonidegib,HUH7,0
Sorafenib,Flutemetamol (18F),HUH7,0
Sorafenib,Pholcodine,HUH7,0
Sorafenib,Loxoprofen,HUH7,0
Sorafenib,Dexketoprofen,HUH7,0
Sorafenib,Tolfenamic acid,HUH7,0
Sorafenib,Nicorandil,HUH7,0
Sorafenib,Lacidipine,HUH7,0
Sorafenib,Levamlodipine,HUH7,0
Sorafenib,Manidipine,HUH7,0
Sorafenib,Tegafur,HUH7,0
Sorafenib,Gimeracil,HUH7,0
Sorafenib,Eluxadoline,HUH7,0
Sorafenib,Lumacaftor,HUH7,0
Sorafenib,Molsidomine,HUH7,0
Sorafenib,Rolapitant,HUH7,0
Sorafenib,Sacubitril,HUH7,0
Sorafenib,Butylscopolamine,HUH7,0
Sorafenib,Tegafur-uracil,HUH7,0
Sorafenib,Osimertinib,HUH7,0
Sorafenib,Iopodic acid,HUH7,0
Sorafenib,Tipiracil,HUH7,0
Sorafenib,Levobetaxolol,HUH7,0
Sorafenib,Norethynodrel,HUH7,0
Sorafenib,Norgestrel,HUH7,0
Sorafenib,Isosorbide,HUH7,0
Sorafenib,Protirelin,HUH7,0
Sorafenib,Glycerin,HUH7,0
Sorafenib,Enalaprilat,HUH7,0
Sorafenib,Acrivastine,HUH7,0
Sorafenib,Sodium ferric gluconate complex,HUH7,0
Sorafenib,Hydroquinone,HUH7,0
Sorafenib,Homosalate,HUH7,0
Sorafenib,Phenyl salicylate,HUH7,0
Sorafenib,Trolamine salicylate,HUH7,0
Sorafenib,Resorcinol,HUH7,0
Sorafenib,Calcium citrate,HUH7,0
Sorafenib,Anthralin,HUH7,0
Sorafenib,Homatropine,HUH7,0
Sorafenib,Menthyl salicylate,HUH7,0
Sorafenib,Arbutin,HUH7,0
Sorafenib,Dioxybenzone,HUH7,0
Sorafenib,Hexylresorcinol,HUH7,0
Sorafenib,Polydatin,HUH7,0
Sorafenib,Dihydroergocornine,HUH7,0
Sorafenib,Dihydro-alpha-ergocryptine,HUH7,0
Sorafenib,Epicriptine,HUH7,0
Sorafenib,DL-Methylephedrine,HUH7,0
Sorafenib,Glycol salicylate,HUH7,0
Sorafenib,Guaiacol,HUH7,0
Sorafenib,Selexipag,HUH7,0
Sorafenib,Alectinib,HUH7,0
Sorafenib,Chlorobutanol,HUH7,0
Sorafenib,2-mercaptobenzothiazole,HUH7,0
Sorafenib,Lesinurad,HUH7,0
Sorafenib,Indigotindisulfonic acid,HUH7,0
Sorafenib,Venetoclax,HUH7,0
Sorafenib,Pipradrol,HUH7,0
Sorafenib,Etafedrine,HUH7,0
Sorafenib,Bilastine,HUH7,0
Sorafenib,Lifitegrast,HUH7,0
Sorafenib,Gestrinone,HUH7,0
Sorafenib,Isavuconazole,HUH7,0
Sorafenib,Artenimol,HUH7,0
Sorafenib,Vinflunine,HUH7,0
Sorafenib,Tafamidis,HUH7,0
Sorafenib,Tucatinib,HUH7,0
Sorafenib,Latanoprostene bunod,HUH7,0
Sorafenib,Curcumin,HUH7,0
Sorafenib,Fruquintinib,HUH7,0
Sorafenib,Daprodustat,HUH7,0
Sorafenib,Selumetinib,HUH7,0
Sorafenib,Naldemedine,HUH7,0
Sorafenib,Pacritinib,HUH7,0
Sorafenib,Tropisetron,HUH7,0
Sorafenib,Setmelanotide,HUH7,0
Sorafenib,Acalabrutinib,HUH7,0
Sorafenib,Tezacaftor,HUH7,0
Sorafenib,Encorafenib,HUH7,0
Sorafenib,Ribociclib,HUH7,0
Sorafenib,Lasmiditan,HUH7,0
Sorafenib,Talazoparib,HUH7,0
Sorafenib,Tenapanor,HUH7,0
Sorafenib,Momelotinib,HUH7,0
Sorafenib,Capmatinib,HUH7,0
Sorafenib,Niraparib,HUH7,0
Sorafenib,Tivozanib,HUH7,0
Sorafenib,Baricitinib,HUH7,0
