drug1,drug2,cell,label
LAPATINIB,MK-4827,CAOV3,1
LAPATINIB,MK-4827,ES2,1
LAPATINIB,MK-4827,HCT116,1
LAPATINIB,MK-4827,HT144,1
LAPATINIB,MK-4827,HT29,1
LAPATINIB,MK-4827,KPL1,1
LAPATINIB,MK-4827,LOVO,1
LAPATINIB,MK-4827,MDAMB436,1
LAPATINIB,MK-4827,NCIH2122,1
LAPATINIB,MK-4827,NCIH23,0
LAPATINIB,MK-4827,OV90,0
LAPATINIB,MK-4827,RKO,1
LAPATINIB,MK-4827,RPMI7951,1
LAPATINIB,MK-4827,SKMEL30,1
LAPATINIB,MK-4827,SKMES1,1
LAPATINIB,MK-4827,SW620,1
LAPATINIB,MK-4827,SW837,1
LAPATINIB,MK-4827,T47D,0
LAPATINIB,MK-4827,VCAP,1
LAPATINIB,MK-4827,ZR751,1
LAPATINIB,MK-5108,A2058,0
LAPATINIB,MK-5108,A375,1
LAPATINIB,MK-5108,A427,0
LAPATINIB,MK-5108,CAOV3,1
LAPATINIB,MK-5108,ES2,1
LAPATINIB,MK-5108,HCT116,1
LAPATINIB,MK-5108,HT144,1
LAPATINIB,MK-5108,HT29,1
LAPATINIB,MK-5108,LOVO,1
LAPATINIB,MK-5108,NCIH2122,0
LAPATINIB,MK-5108,NCIH460,0
LAPATINIB,MK-5108,NCIH520,0
LAPATINIB,MK-5108,SKMEL30,1
LAPATINIB,MK-5108,SKMES1,1
LAPATINIB,MK-5108,SKOV3,1
LAPATINIB,MK-5108,T47D,0
LAPATINIB,MK-5108,UACC62,1
LAPATINIB,MK-5108,VCAP,1
LAPATINIB,MK-8669,A2058,1
LAPATINIB,MK-8669,A2780,1
LAPATINIB,MK-8669,A375,1
LAPATINIB,MK-8669,A427,0
LAPATINIB,MK-8669,CAOV3,1
LAPATINIB,MK-8669,ES2,1
LAPATINIB,MK-8669,HCT116,1
LAPATINIB,MK-8669,HT144,1
LAPATINIB,MK-8669,HT29,1
LAPATINIB,MK-8669,KPL1,1
LAPATINIB,MK-8669,LOVO,1
LAPATINIB,MK-8669,MDAMB436,1
LAPATINIB,MK-8669,NCIH1650,1
LAPATINIB,MK-8669,NCIH2122,1
LAPATINIB,MK-8669,NCIH460,0
LAPATINIB,MK-8669,NCIH520,0
LAPATINIB,MK-8669,OV90,1
LAPATINIB,MK-8669,RKO,1
LAPATINIB,MK-8669,RPMI7951,1
LAPATINIB,MK-8669,SKMEL30,1
LAPATINIB,MK-8669,SKMES1,1
LAPATINIB,MK-8669,SKOV3,1
LAPATINIB,MK-8669,SW837,1
LAPATINIB,MK-8669,T47D,1
LAPATINIB,MK-8669,UACC62,1
LAPATINIB,MK-8669,VCAP,1
LAPATINIB,MK-8669,ZR751,1
LAPATINIB,PD325901,A2058,1
LAPATINIB,PD325901,A2780,1
LAPATINIB,PD325901,A375,1
LAPATINIB,PD325901,A427,1
LAPATINIB,PD325901,CAOV3,1
LAPATINIB,PD325901,HT144,1
LAPATINIB,PD325901,HT29,1
LAPATINIB,PD325901,KPL1,1
LAPATINIB,PD325901,LOVO,1
LAPATINIB,PD325901,NCIH1650,1
LAPATINIB,PD325901,NCIH2122,1
LAPATINIB,PD325901,NCIH23,1
LAPATINIB,PD325901,NCIH460,1
LAPATINIB,PD325901,NCIH520,0
LAPATINIB,PD325901,OV90,1
LAPATINIB,PD325901,RKO,1
LAPATINIB,PD325901,RPMI7951,1
LAPATINIB,PD325901,SKMES1,1
LAPATINIB,PD325901,SW620,0
LAPATINIB,PD325901,SW837,1
LAPATINIB,PD325901,T47D,1
LAPATINIB,PD325901,UACC62,1
LAPATINIB,PD325901,ZR751,1
LAPATINIB,SN-38,A2058,1
LAPATINIB,SN-38,A2780,1
LAPATINIB,SN-38,A375,1
LAPATINIB,SN-38,A427,0
LAPATINIB,SN-38,CAOV3,1
LAPATINIB,SN-38,ES2,1
LAPATINIB,SN-38,HCT116,1
LAPATINIB,SN-38,HT144,1
LAPATINIB,SN-38,HT29,1
LAPATINIB,SN-38,KPL1,1
LAPATINIB,SN-38,LOVO,1
LAPATINIB,SN-38,MDAMB436,1
LAPATINIB,SN-38,NCIH1650,1
LAPATINIB,SN-38,NCIH2122,1
LAPATINIB,SN-38,NCIH23,1
LAPATINIB,SN-38,NCIH460,1
LAPATINIB,SN-38,NCIH520,0
LAPATINIB,SN-38,OV90,0
LAPATINIB,SN-38,RPMI7951,1
LAPATINIB,SN-38,SKMES1,1
LAPATINIB,SN-38,SKOV3,1
LAPATINIB,SN-38,SW620,1
LAPATINIB,SN-38,SW837,1
LAPATINIB,SN-38,UACC62,1
LAPATINIB,SN-38,VCAP,1
LAPATINIB,SN-38,ZR751,1
LAPATINIB,SORAFENIB,A2058,1
LAPATINIB,SORAFENIB,A375,1
LAPATINIB,SORAFENIB,ES2,1
LAPATINIB,SORAFENIB,HCT116,1
LAPATINIB,SORAFENIB,HT144,1
LAPATINIB,SORAFENIB,HT29,0
LAPATINIB,SORAFENIB,KPL1,0
LAPATINIB,SORAFENIB,LOVO,0
LAPATINIB,SORAFENIB,NCIH1650,1
LAPATINIB,SORAFENIB,NCIH2122,1
LAPATINIB,SORAFENIB,NCIH460,1
LAPATINIB,SORAFENIB,NCIH520,1
LAPATINIB,SORAFENIB,RKO,1
LAPATINIB,SORAFENIB,SKMEL30,1
LAPATINIB,SORAFENIB,SKMES1,0
LAPATINIB,SORAFENIB,SKOV3,1
LAPATINIB,SORAFENIB,SW620,1
LAPATINIB,SORAFENIB,SW837,1
LAPATINIB,SORAFENIB,UACC62,1
LAPATINIB,SORAFENIB,VCAP,1
LAPATINIB,SORAFENIB,ZR751,0
LAPATINIB,TOPOTECAN,A2058,1
LAPATINIB,TOPOTECAN,A2780,1
LAPATINIB,TOPOTECAN,A375,0
LAPATINIB,TOPOTECAN,HCT116,0
LAPATINIB,TOPOTECAN,HT144,1
LAPATINIB,TOPOTECAN,HT29,0
LAPATINIB,TOPOTECAN,KPL1,1
LAPATINIB,TOPOTECAN,LOVO,1
LAPATINIB,TOPOTECAN,MDAMB436,0
LAPATINIB,TOPOTECAN,NCIH1650,1
LAPATINIB,TOPOTECAN,NCIH2122,1
LAPATINIB,TOPOTECAN,NCIH23,1
LAPATINIB,TOPOTECAN,NCIH520,0
LAPATINIB,TOPOTECAN,OV90,0
LAPATINIB,TOPOTECAN,RKO,1
LAPATINIB,TOPOTECAN,SKMES1,1
LAPATINIB,TOPOTECAN,SKOV3,0
LAPATINIB,TOPOTECAN,SW620,1
LAPATINIB,TOPOTECAN,SW837,1
LAPATINIB,TOPOTECAN,T47D,0
LAPATINIB,TOPOTECAN,VCAP,1
LAPATINIB,TOPOTECAN,ZR751,1
METFORMIN,ABT-888,A2780,0
METFORMIN,ABT-888,A375,0
METFORMIN,ABT-888,A427,0
METFORMIN,ABT-888,ES2,0
METFORMIN,ABT-888,HCT116,0
METFORMIN,ABT-888,HT144,0
METFORMIN,ABT-888,HT29,0
METFORMIN,ABT-888,KPL1,0
METFORMIN,ABT-888,LOVO,0
METFORMIN,ABT-888,NCIH1650,0
METFORMIN,ABT-888,NCIH2122,0
METFORMIN,ABT-888,NCIH23,0
METFORMIN,ABT-888,NCIH460,0
METFORMIN,ABT-888,NCIH520,0
METFORMIN,ABT-888,RKO,0
METFORMIN,ABT-888,RPMI7951,0
METFORMIN,ABT-888,SKMEL30,0
METFORMIN,ABT-888,SKOV3,0
METFORMIN,ABT-888,SW620,0
METFORMIN,ABT-888,SW837,0
METFORMIN,ABT-888,T47D,0
METFORMIN,ABT-888,UACC62,0
METFORMIN,ABT-888,VCAP,0
METFORMIN,ABT-888,ZR751,0
METFORMIN,AZD1775,A375,1
METFORMIN,AZD1775,CAOV3,0
METFORMIN,AZD1775,LOVO,0
METFORMIN,AZD1775,NCIH2122,0
METFORMIN,AZD1775,NCIH460,0
METFORMIN,AZD1775,RPMI7951,1
METFORMIN,AZD1775,SKOV3,1
METFORMIN,AZD1775,UACC62,1
METFORMIN,AZD1775,ZR751,0
METFORMIN,BORTEZOMIB,A2058,0
METFORMIN,BORTEZOMIB,A2780,0
METFORMIN,BORTEZOMIB,A427,0
METFORMIN,BORTEZOMIB,CAOV3,0
METFORMIN,BORTEZOMIB,HCT116,0
METFORMIN,BORTEZOMIB,HT144,0
METFORMIN,BORTEZOMIB,HT29,0
METFORMIN,BORTEZOMIB,KPL1,0
METFORMIN,BORTEZOMIB,LOVO,0
METFORMIN,BORTEZOMIB,MDAMB436,0
METFORMIN,BORTEZOMIB,NCIH1650,0
METFORMIN,BORTEZOMIB,NCIH23,0
METFORMIN,BORTEZOMIB,NCIH460,0
METFORMIN,BORTEZOMIB,NCIH520,0
METFORMIN,BORTEZOMIB,OV90,0
METFORMIN,BORTEZOMIB,RKO,0
METFORMIN,BORTEZOMIB,RPMI7951,0
METFORMIN,BORTEZOMIB,SKMEL30,0
METFORMIN,BORTEZOMIB,SKMES1,0
METFORMIN,BORTEZOMIB,SKOV3,0
METFORMIN,BORTEZOMIB,SW620,0
METFORMIN,BORTEZOMIB,SW837,0
METFORMIN,BORTEZOMIB,T47D,0
METFORMIN,BORTEZOMIB,UACC62,0
METFORMIN,BORTEZOMIB,VCAP,0
METFORMIN,BORTEZOMIB,ZR751,0
METFORMIN,DASATINIB,A2058,1
METFORMIN,DASATINIB,A2780,1
METFORMIN,DASATINIB,A375,0
METFORMIN,DASATINIB,A427,1
METFORMIN,DASATINIB,CAOV3,0
METFORMIN,DASATINIB,ES2,0
METFORMIN,DASATINIB,HCT116,0
METFORMIN,DASATINIB,HT144,0
METFORMIN,DASATINIB,LOVO,1
METFORMIN,DASATINIB,MDAMB436,1
METFORMIN,DASATINIB,NCIH1650,1
METFORMIN,DASATINIB,NCIH2122,0
METFORMIN,DASATINIB,NCIH23,0
METFORMIN,DASATINIB,NCIH520,1
METFORMIN,DASATINIB,OV90,0
METFORMIN,DASATINIB,SKMEL30,0
METFORMIN,DASATINIB,SKMES1,0
METFORMIN,DASATINIB,SKOV3,0
METFORMIN,DASATINIB,SW837,1
METFORMIN,DASATINIB,T47D,1
METFORMIN,DASATINIB,UACC62,0
METFORMIN,DASATINIB,VCAP,1
METFORMIN,DASATINIB,ZR751,0
METFORMIN,ERLOTINIB,A427,0
METFORMIN,ERLOTINIB,CAOV3,0
METFORMIN,ERLOTINIB,ES2,0
METFORMIN,ERLOTINIB,HCT116,0
METFORMIN,ERLOTINIB,HT144,0
METFORMIN,ERLOTINIB,HT29,0
METFORMIN,ERLOTINIB,NCIH1650,0
METFORMIN,ERLOTINIB,NCIH23,0
METFORMIN,ERLOTINIB,NCIH460,0
METFORMIN,ERLOTINIB,NCIH520,0
METFORMIN,ERLOTINIB,OV90,0
METFORMIN,ERLOTINIB,RKO,0
METFORMIN,ERLOTINIB,SKMEL30,0
METFORMIN,ERLOTINIB,SW620,0
METFORMIN,ERLOTINIB,SW837,1
METFORMIN,ERLOTINIB,T47D,1
METFORMIN,ERLOTINIB,UACC62,1
METFORMIN,ERLOTINIB,ZR751,1
METFORMIN,GELDANAMYCIN,A2780,0
METFORMIN,GELDANAMYCIN,A375,0
METFORMIN,GELDANAMYCIN,CAOV3,0
METFORMIN,GELDANAMYCIN,ES2,0
METFORMIN,GELDANAMYCIN,HCT116,0
METFORMIN,GELDANAMYCIN,HT144,0
METFORMIN,GELDANAMYCIN,HT29,0
METFORMIN,GELDANAMYCIN,KPL1,0
METFORMIN,GELDANAMYCIN,LOVO,0
METFORMIN,GELDANAMYCIN,NCIH1650,0
METFORMIN,GELDANAMYCIN,NCIH2122,0
METFORMIN,GELDANAMYCIN,NCIH23,0
METFORMIN,GELDANAMYCIN,NCIH460,0
METFORMIN,GELDANAMYCIN,NCIH520,0
METFORMIN,GELDANAMYCIN,OV90,0
METFORMIN,GELDANAMYCIN,RKO,0
METFORMIN,GELDANAMYCIN,RPMI7951,0
METFORMIN,GELDANAMYCIN,SKMEL30,0
METFORMIN,GELDANAMYCIN,SKOV3,0
METFORMIN,GELDANAMYCIN,SW620,0
METFORMIN,GELDANAMYCIN,SW837,0
METFORMIN,GELDANAMYCIN,T47D,0
METFORMIN,GELDANAMYCIN,UACC62,0
METFORMIN,GELDANAMYCIN,VCAP,0
METFORMIN,GELDANAMYCIN,ZR751,0
METFORMIN,L778123,CAOV3,1
METFORMIN,L778123,HCT116,0
METFORMIN,L778123,HT144,0
METFORMIN,L778123,KPL1,0
METFORMIN,L778123,NCIH1650,0
METFORMIN,L778123,RKO,0
METFORMIN,L778123,SKMEL30,1
METFORMIN,L778123,T47D,1
METFORMIN,L778123,UACC62,1
METFORMIN,L778123,ZR751,0
METFORMIN,LAPATINIB,A2058,1
METFORMIN,LAPATINIB,A2780,0
METFORMIN,LAPATINIB,A375,0
METFORMIN,LAPATINIB,A427,0
METFORMIN,LAPATINIB,ES2,0
METFORMIN,LAPATINIB,HT144,0
METFORMIN,LAPATINIB,LOVO,1
METFORMIN,LAPATINIB,MDAMB436,1
METFORMIN,LAPATINIB,NCIH1650,0
METFORMIN,LAPATINIB,NCIH23,0
METFORMIN,LAPATINIB,NCIH460,0
METFORMIN,LAPATINIB,NCIH520,0
METFORMIN,LAPATINIB,OV90,0
METFORMIN,LAPATINIB,RKO,0
METFORMIN,LAPATINIB,SKMEL30,0
METFORMIN,LAPATINIB,SW620,0
METFORMIN,LAPATINIB,SW837,1
METFORMIN,LAPATINIB,T47D,1
METFORMIN,LAPATINIB,VCAP,0
METFORMIN,LAPATINIB,ZR751,1
METFORMIN,MK-4827,A2058,1
METFORMIN,MK-4827,A427,0
METFORMIN,MK-4827,CAOV3,0
METFORMIN,MK-4827,ES2,0
METFORMIN,MK-4827,LOVO,0
METFORMIN,MK-4827,NCIH23,0
METFORMIN,MK-4827,NCIH520,0
METFORMIN,MK-4827,OV90,0
METFORMIN,MK-4827,SW837,0
METFORMIN,MK-4827,T47D,1
METFORMIN,MK-4827,UACC62,0
METFORMIN,MK-4827,VCAP,1
METFORMIN,MK-4827,ZR751,0
METFORMIN,MK-5108,A427,0
METFORMIN,MK-5108,CAOV3,0
METFORMIN,MK-5108,ES2,0
METFORMIN,MK-5108,HCT116,0
METFORMIN,MK-5108,HT144,0
METFORMIN,MK-5108,KPL1,0
METFORMIN,MK-5108,LOVO,0
METFORMIN,MK-5108,NCIH460,0
METFORMIN,MK-5108,NCIH520,0
METFORMIN,MK-5108,T47D,1
METFORMIN,MK-5108,VCAP,1
METFORMIN,MK-5108,ZR751,0
METFORMIN,MK-8669,A2058,1
METFORMIN,MK-8669,A375,1
METFORMIN,MK-8669,A427,1
METFORMIN,MK-8669,HT29,1
METFORMIN,MK-8669,KPL1,1
METFORMIN,MK-8669,LOVO,1
METFORMIN,MK-8669,NCIH1650,1
METFORMIN,MK-8669,OV90,1
METFORMIN,MK-8669,RKO,1
METFORMIN,MK-8669,SKMEL30,1
METFORMIN,MK-8669,SKMES1,1
METFORMIN,MK-8669,SKOV3,1
METFORMIN,MK-8669,SW837,0
METFORMIN,MK-8669,T47D,1
METFORMIN,MK-8669,VCAP,1
METFORMIN,MK-8669,ZR751,1
METFORMIN,PD325901,A2058,1
METFORMIN,PD325901,A2780,0
METFORMIN,PD325901,A427,0
METFORMIN,PD325901,ES2,0
METFORMIN,PD325901,HCT116,0
METFORMIN,PD325901,HT144,0
METFORMIN,PD325901,HT29,0
METFORMIN,PD325901,KPL1,0
METFORMIN,PD325901,LOVO,0
METFORMIN,PD325901,MDAMB436,0
METFORMIN,PD325901,NCIH1650,0
METFORMIN,PD325901,NCIH2122,0
METFORMIN,PD325901,NCIH23,0
METFORMIN,PD325901,NCIH460,0
METFORMIN,PD325901,NCIH520,0
METFORMIN,PD325901,OV90,0
METFORMIN,PD325901,RKO,0
METFORMIN,PD325901,RPMI7951,0
METFORMIN,PD325901,SKMES1,0
METFORMIN,PD325901,SKOV3,0
METFORMIN,PD325901,SW620,0
METFORMIN,PD325901,SW837,0
METFORMIN,PD325901,UACC62,0
METFORMIN,PD325901,VCAP,0
METFORMIN,PD325901,ZR751,0
METFORMIN,SORAFENIB,A2058,1
METFORMIN,SORAFENIB,A375,1
METFORMIN,SORAFENIB,CAOV3,0
METFORMIN,SORAFENIB,KPL1,0
METFORMIN,SORAFENIB,LOVO,0
METFORMIN,SORAFENIB,NCIH460,1
METFORMIN,SORAFENIB,NCIH520,1
METFORMIN,SORAFENIB,RKO,1
METFORMIN,SORAFENIB,SKMES1,1
METFORMIN,SORAFENIB,SKOV3,1
METFORMIN,SORAFENIB,SW620,1
METFORMIN,SORAFENIB,ZR751,0
METFORMIN,SUNITINIB,HT144,0
METFORMIN,SUNITINIB,NCIH460,0
METFORMIN,SUNITINIB,NCIH520,1
METFORMIN,SUNITINIB,RPMI7951,0
METFORMIN,SUNITINIB,SW837,0
METFORMIN,SUNITINIB,T47D,1
METFORMIN,SUNITINIB,VCAP,1
METFORMIN,SUNITINIB,ZR751,0
METFORMIN,ZOLINZA,A427,0
METFORMIN,ZOLINZA,ES2,0
METFORMIN,ZOLINZA,HT144,0
METFORMIN,ZOLINZA,HT29,1
METFORMIN,ZOLINZA,NCIH23,0
METFORMIN,ZOLINZA,NCIH460,0
METFORMIN,ZOLINZA,SKOV3,1
METFORMIN,ZOLINZA,T47D,1
METFORMIN,ZOLINZA,UACC62,0
METFORMIN,ZOLINZA,VCAP,1
METFORMIN,ZOLINZA,ZR751,0
METHOTREXATE,ABT-888,A2058,0
METHOTREXATE,ABT-888,A2780,0
METHOTREXATE,ABT-888,A375,0
METHOTREXATE,ABT-888,CAOV3,0
METHOTREXATE,ABT-888,HCT116,0
METHOTREXATE,ABT-888,HT144,0
METHOTREXATE,ABT-888,KPL1,0
METHOTREXATE,ABT-888,LOVO,0
METHOTREXATE,ABT-888,NCIH1650,0
METHOTREXATE,ABT-888,NCIH23,0
METHOTREXATE,ABT-888,NCIH460,0
METHOTREXATE,ABT-888,NCIH520,0
METHOTREXATE,ABT-888,OV90,0
METHOTREXATE,ABT-888,RKO,0
METHOTREXATE,ABT-888,RPMI7951,1
METHOTREXATE,ABT-888,SKMEL30,1
METHOTREXATE,ABT-888,SKOV3,0
METHOTREXATE,ABT-888,SW620,0
METHOTREXATE,ABT-888,T47D,0
METHOTREXATE,ABT-888,ZR751,0
METHOTREXATE,AZD1775,A2058,0
METHOTREXATE,AZD1775,A2780,0
METHOTREXATE,AZD1775,A427,0
METHOTREXATE,AZD1775,CAOV3,1
METHOTREXATE,AZD1775,ES2,0
METHOTREXATE,AZD1775,HCT116,0
METHOTREXATE,AZD1775,HT29,0
METHOTREXATE,AZD1775,KPL1,0
METHOTREXATE,AZD1775,LOVO,0
METHOTREXATE,AZD1775,MDAMB436,0
METHOTREXATE,AZD1775,NCIH1650,0
METHOTREXATE,AZD1775,NCIH2122,0
METHOTREXATE,AZD1775,NCIH23,0
METHOTREXATE,AZD1775,NCIH460,0
METHOTREXATE,AZD1775,NCIH520,0
METHOTREXATE,AZD1775,RKO,0
METHOTREXATE,AZD1775,RPMI7951,0
METHOTREXATE,AZD1775,SKMEL30,0
METHOTREXATE,AZD1775,SKMES1,0
METHOTREXATE,AZD1775,SW620,0
METHOTREXATE,AZD1775,SW837,0
METHOTREXATE,AZD1775,T47D,0
METHOTREXATE,AZD1775,VCAP,0
METHOTREXATE,AZD1775,ZR751,0
METHOTREXATE,BORTEZOMIB,A2058,0
METHOTREXATE,BORTEZOMIB,A2780,0
METHOTREXATE,BORTEZOMIB,A375,0
METHOTREXATE,BORTEZOMIB,A427,0
METHOTREXATE,BORTEZOMIB,CAOV3,0
METHOTREXATE,BORTEZOMIB,ES2,0
METHOTREXATE,BORTEZOMIB,HCT116,0
METHOTREXATE,BORTEZOMIB,HT144,0
METHOTREXATE,BORTEZOMIB,HT29,0
METHOTREXATE,BORTEZOMIB,KPL1,0
METHOTREXATE,BORTEZOMIB,LOVO,0
METHOTREXATE,BORTEZOMIB,MDAMB436,0
METHOTREXATE,BORTEZOMIB,NCIH1650,0
METHOTREXATE,BORTEZOMIB,NCIH2122,0
METHOTREXATE,BORTEZOMIB,NCIH23,0
METHOTREXATE,BORTEZOMIB,NCIH460,0
METHOTREXATE,BORTEZOMIB,NCIH520,0
METHOTREXATE,BORTEZOMIB,OV90,0
METHOTREXATE,BORTEZOMIB,RKO,0
METHOTREXATE,BORTEZOMIB,RPMI7951,0
METHOTREXATE,BORTEZOMIB,SKMEL30,0
METHOTREXATE,BORTEZOMIB,SKMES1,0
METHOTREXATE,BORTEZOMIB,SKOV3,0
METHOTREXATE,BORTEZOMIB,SW620,0
METHOTREXATE,BORTEZOMIB,SW837,0
METHOTREXATE,BORTEZOMIB,T47D,0
METHOTREXATE,BORTEZOMIB,UACC62,0
METHOTREXATE,BORTEZOMIB,VCAP,0
METHOTREXATE,BORTEZOMIB,ZR751,0
METHOTREXATE,DASATINIB,A2058,0
METHOTREXATE,DASATINIB,A375,0
METHOTREXATE,DASATINIB,CAOV3,0
METHOTREXATE,DASATINIB,ES2,1
METHOTREXATE,DASATINIB,HCT116,0
METHOTREXATE,DASATINIB,HT144,0
METHOTREXATE,DASATINIB,HT29,0
METHOTREXATE,DASATINIB,KPL1,0
METHOTREXATE,DASATINIB,LOVO,1
METHOTREXATE,DASATINIB,MDAMB436,0
METHOTREXATE,DASATINIB,NCIH2122,1
METHOTREXATE,DASATINIB,NCIH23,0
METHOTREXATE,DASATINIB,NCIH460,0
METHOTREXATE,DASATINIB,NCIH520,0
METHOTREXATE,DASATINIB,OV90,0
METHOTREXATE,DASATINIB,RKO,0
METHOTREXATE,DASATINIB,RPMI7951,0
METHOTREXATE,DASATINIB,SKMEL30,0
METHOTREXATE,DASATINIB,SKMES1,0
METHOTREXATE,DASATINIB,SKOV3,0
METHOTREXATE,DASATINIB,SW620,0
METHOTREXATE,DASATINIB,UACC62,0
METHOTREXATE,DASATINIB,ZR751,0
METHOTREXATE,ERLOTINIB,A2058,0
METHOTREXATE,ERLOTINIB,A2780,0
METHOTREXATE,ERLOTINIB,A375,1
METHOTREXATE,ERLOTINIB,A427,1
METHOTREXATE,ERLOTINIB,CAOV3,0
METHOTREXATE,ERLOTINIB,ES2,1
METHOTREXATE,ERLOTINIB,HCT116,0
METHOTREXATE,ERLOTINIB,HT144,0
METHOTREXATE,ERLOTINIB,HT29,0
METHOTREXATE,ERLOTINIB,LOVO,0
METHOTREXATE,ERLOTINIB,NCIH1650,0
METHOTREXATE,ERLOTINIB,NCIH2122,0
METHOTREXATE,ERLOTINIB,NCIH460,0
METHOTREXATE,ERLOTINIB,NCIH520,0
METHOTREXATE,ERLOTINIB,OV90,1
METHOTREXATE,ERLOTINIB,RKO,0
METHOTREXATE,ERLOTINIB,RPMI7951,0
METHOTREXATE,ERLOTINIB,SKMEL30,0
METHOTREXATE,ERLOTINIB,SKMES1,0
METHOTREXATE,ERLOTINIB,T47D,0
METHOTREXATE,ERLOTINIB,VCAP,1
METHOTREXATE,ERLOTINIB,ZR751,0
METHOTREXATE,GELDANAMYCIN,A2058,0
METHOTREXATE,GELDANAMYCIN,A2780,0
METHOTREXATE,GELDANAMYCIN,A375,0
METHOTREXATE,GELDANAMYCIN,A427,0
METHOTREXATE,GELDANAMYCIN,CAOV3,0
METHOTREXATE,GELDANAMYCIN,ES2,0
METHOTREXATE,GELDANAMYCIN,HCT116,0
METHOTREXATE,GELDANAMYCIN,HT144,0
METHOTREXATE,GELDANAMYCIN,HT29,0
METHOTREXATE,GELDANAMYCIN,KPL1,0
METHOTREXATE,GELDANAMYCIN,LOVO,0
METHOTREXATE,GELDANAMYCIN,MDAMB436,0
METHOTREXATE,GELDANAMYCIN,NCIH1650,0
METHOTREXATE,GELDANAMYCIN,NCIH2122,0
METHOTREXATE,GELDANAMYCIN,NCIH23,0
METHOTREXATE,GELDANAMYCIN,NCIH460,0
METHOTREXATE,GELDANAMYCIN,NCIH520,0
METHOTREXATE,GELDANAMYCIN,OV90,0
METHOTREXATE,GELDANAMYCIN,RKO,0
METHOTREXATE,GELDANAMYCIN,RPMI7951,0
METHOTREXATE,GELDANAMYCIN,SKMES1,0
METHOTREXATE,GELDANAMYCIN,SKOV3,0
METHOTREXATE,GELDANAMYCIN,SW620,0
METHOTREXATE,GELDANAMYCIN,SW837,0
METHOTREXATE,GELDANAMYCIN,T47D,0
METHOTREXATE,GELDANAMYCIN,UACC62,0
METHOTREXATE,GELDANAMYCIN,VCAP,0
METHOTREXATE,GELDANAMYCIN,ZR751,0
METHOTREXATE,L778123,A2058,0
METHOTREXATE,L778123,A2780,0
METHOTREXATE,L778123,A375,0
METHOTREXATE,L778123,A427,1
METHOTREXATE,L778123,CAOV3,0
METHOTREXATE,L778123,ES2,0
METHOTREXATE,L778123,HCT116,0
METHOTREXATE,L778123,HT144,0
METHOTREXATE,L778123,HT29,0
METHOTREXATE,L778123,KPL1,0
METHOTREXATE,L778123,LOVO,0
METHOTREXATE,L778123,MDAMB436,0
METHOTREXATE,L778123,NCIH1650,0
METHOTREXATE,L778123,NCIH2122,0
METHOTREXATE,L778123,NCIH23,0
METHOTREXATE,L778123,NCIH460,0
METHOTREXATE,L778123,NCIH520,0
METHOTREXATE,L778123,RKO,0
METHOTREXATE,L778123,RPMI7951,0
METHOTREXATE,L778123,SKMEL30,0
METHOTREXATE,L778123,SKMES1,0
METHOTREXATE,L778123,SW620,0
METHOTREXATE,L778123,T47D,0
METHOTREXATE,L778123,UACC62,0
METHOTREXATE,L778123,VCAP,0
METHOTREXATE,L778123,ZR751,0
METHOTREXATE,LAPATINIB,A2058,0
METHOTREXATE,LAPATINIB,A2780,0
METHOTREXATE,LAPATINIB,A375,1
METHOTREXATE,LAPATINIB,CAOV3,0
METHOTREXATE,LAPATINIB,ES2,1
METHOTREXATE,LAPATINIB,HCT116,0
METHOTREXATE,LAPATINIB,HT144,0
METHOTREXATE,LAPATINIB,HT29,0
METHOTREXATE,LAPATINIB,KPL1,0
METHOTREXATE,LAPATINIB,NCIH1650,0
METHOTREXATE,LAPATINIB,NCIH2122,0
METHOTREXATE,LAPATINIB,NCIH23,0
METHOTREXATE,LAPATINIB,NCIH460,0
METHOTREXATE,LAPATINIB,NCIH520,0
METHOTREXATE,LAPATINIB,RKO,0
METHOTREXATE,LAPATINIB,SKMES1,0
METHOTREXATE,LAPATINIB,T47D,0
METHOTREXATE,LAPATINIB,UACC62,1
METHOTREXATE,LAPATINIB,ZR751,0
METHOTREXATE,MK-4827,A2058,0
METHOTREXATE,MK-4827,A2780,0
METHOTREXATE,MK-4827,A375,0
METHOTREXATE,MK-4827,A427,1
METHOTREXATE,MK-4827,CAOV3,0
METHOTREXATE,MK-4827,ES2,0
METHOTREXATE,MK-4827,HCT116,0
METHOTREXATE,MK-4827,HT144,0
METHOTREXATE,MK-4827,HT29,0
METHOTREXATE,MK-4827,KPL1,0
METHOTREXATE,MK-4827,LOVO,0
METHOTREXATE,MK-4827,MDAMB436,0
METHOTREXATE,MK-4827,NCIH1650,0
METHOTREXATE,MK-4827,NCIH23,0
METHOTREXATE,MK-4827,NCIH460,0
METHOTREXATE,MK-4827,NCIH520,0
METHOTREXATE,MK-4827,OV90,0
METHOTREXATE,MK-4827,RKO,0
METHOTREXATE,MK-4827,SKMEL30,0
METHOTREXATE,MK-4827,SKMES1,0
METHOTREXATE,MK-4827,SW620,0
METHOTREXATE,MK-4827,SW837,0
METHOTREXATE,MK-4827,T47D,0
METHOTREXATE,MK-4827,UACC62,0
METHOTREXATE,MK-4827,VCAP,0
METHOTREXATE,MK-4827,ZR751,0
METHOTREXATE,MK-5108,A2058,0
METHOTREXATE,MK-5108,A2780,0
METHOTREXATE,MK-5108,A375,0
METHOTREXATE,MK-5108,CAOV3,0
METHOTREXATE,MK-5108,ES2,0
